id_aluno;necessidade_especial;id_escola_alocada;id_sala_alocada;etapa_desejada;etapa_sala;horario_desejado;horario_sala
104414;0;96;1560;8;8;0;0
104420;1;143;2075;9;9;0;0
104430;0;93;1518;9;9;0;0
104462;0;86;1367;9;9;1;1
104477;1;110;1698;8;8;0;0
104512;0;90;1467;10;10;1;1
104542;0;145;2102;9;9;1;1
104544;0;142;2071;9;9;0;0
104545;0;34;535;9;9;0;0
104547;0;43;728;9;9;0;0
104606;0;84;1337;9;9;0;0
104615;0;149;2166;9;9;1;1
104619;1;29;379;9;9;1;1
104638;0;33;493;9;9;1;1
104645;0;138;2002;10;10;0;0
104648;0;41;675;8;8;0;0
104674;0;70;1112;10;10;1;1
104709;0;42;2187;9;9;1;1
104711;0;107;1664;9;9;1;1
104714;0;91;1475;7;7;1;1
104716;0;107;1664;9;9;1;1
104721;0;110;1702;9;9;1;1
104723;0;88;1397;12;12;1;1
104725;0;88;1397;12;12;1;1
104733;0;32;488;12;12;1;1
104744;0;88;1397;12;12;1;1
104745;0;148;2136;12;12;1;1
104764;0;88;1432;12;12;1;1
104775;0;88;1397;12;12;1;1
104798;0;31;450;12;12;1;1
104834;1;88;1432;12;12;1;1
104988;0;22;298;9;9;1;1
104996;1;108;1679;9;9;1;1
105005;0;112;1732;9;9;1;1
105052;0;138;1997;10;10;1;1
105062;0;48;818;10;10;1;1
105191;0;133;1936;9;9;1;1
105198;0;73;1200;9;9;1;1
105200;0;32;466;9;9;0;0
105252;0;66;1038;9;9;1;1
105255;0;103;1621;9;9;1;1
105257;0;88;1422;9;9;0;0
105267;0;140;2021;9;9;1;1
105268;0;86;1375;9;9;0;0
105282;0;93;1518;9;9;0;0
105308;0;47;782;9;9;0;0
105340;0;87;1394;9;9;1;1
105342;0;41;682;8;8;1;1
105354;1;142;2058;9;9;0;0
105374;0;32;476;9;9;0;0
105377;1;143;2082;9;9;1;1
105399;0;107;1668;8;8;1;1
105414;0;45;755;8;8;1;1
105416;0;29;392;9;9;1;1
105426;0;118;1793;9;9;1;1
105448;0;85;1360;7;7;1;1
105453;0;48;800;12;12;1;1
105458;0;140;2021;9;9;1;1
105473;0;95;1553;9;9;1;1
105477;1;4;60;12;12;1;1
105496;0;103;1628;10;10;1;1
105508;0;93;1518;9;9;0;0
105528;0;27;349;9;9;1;1
105543;0;71;1141;9;9;0;0
105548;0;82;1294;9;9;0;0
105567;0;32;451;9;9;0;0
105570;0;33;503;10;10;0;0
105604;0;150;2169;8;8;0;0
105611;0;83;1319;9;9;1;1
105622;0;89;1438;9;9;0;0
105679;0;104;1635;9;9;1;1
105699;0;87;1388;9;9;0;0
105717;0;92;1492;9;9;1;1
105751;1;93;1522;9;9;1;1
105766;0;76;1229;9;9;1;1
105806;0;145;2104;7;7;0;0
105809;1;111;1717;9;9;0;0
105817;0;133;1928;8;8;1;1
105831;0;104;1635;9;9;1;1
105880;0;92;1504;8;8;1;1
105894;0;2;23;9;9;1;1
105895;0;66;1048;10;10;0;0
105901;0;48;804;10;10;1;1
105950;0;143;2075;9;9;0;0
105993;0;25;321;8;8;0;0
105994;0;92;1492;9;9;1;1
106108;0;105;1649;9;9;1;1
106132;0;6;96;8;8;0;0
106478;0;90;1469;12;12;1;1
106549;0;149;2145;12;12;0;0
106619;0;138;1996;12;12;1;1
106937;0;95;1544;9;9;0;0
107136;0;31;440;10;10;0;0
107161;0;133;1941;9;9;1;1
107201;0;40;657;9;9;1;1
107319;0;31;439;12;12;1;1
107358;0;4;64;10;10;1;1
107392;0;29;406;10;10;0;0
107460;0;90;1465;10;10;0;0
107472;0;2;31;9;9;0;0
107657;0;48;827;9;9;0;0
107661;0;3;45;9;9;0;0
107824;0;75;1218;8;8;0;0
107852;1;84;1337;9;9;0;0
107853;0;65;1005;7;7;1;1
108107;0;137;1992;10;10;1;1
108239;1;132;1922;9;9;0;0
108353;0;32;463;12;12;1;1
108391;0;135;1966;9;9;1;1
108397;0;108;1679;9;9;1;1
108404;0;84;1337;9;9;0;0
108475;0;149;2151;9;9;1;1
108481;0;33;512;10;10;0;0
108869;0;93;1522;9;9;1;1
108908;0;108;1681;9;9;0;0
108926;0;36;586;9;9;1;1
108930;1;31;443;10;10;0;0
108970;0;90;1456;12;12;0;0
109042;1;29;390;10;10;0;0
109082;1;25;328;9;9;0;0
109090;0;107;1664;9;9;1;1
109091;0;150;2178;9;9;1;1
109092;0;135;1963;9;9;0;0
109128;1;108;1681;9;9;0;0
109144;1;104;1638;9;9;1;1
109166;0;29;378;10;10;0;0
109221;1;48;800;12;12;1;1
109297;0;35;567;9;9;0;0
109300;0;39;643;9;9;0;0
109306;0;87;1388;9;9;0;0
109347;0;48;818;10;10;1;1
109356;0;34;556;9;9;1;1
109376;0;70;1112;10;10;1;1
109392;0;70;1112;10;10;1;1
109410;0;3;56;9;9;1;1
109430;0;76;1239;9;9;1;1
109454;0;48;806;9;9;1;1
109465;0;32;488;12;12;1;1
109468;0;22;294;9;9;0;0
109480;0;71;1131;9;9;0;0
109510;0;39;646;9;9;1;1
109516;0;71;1142;9;9;0;0
109523;1;91;1477;9;9;1;1
109532;0;105;1649;9;9;1;1
109541;0;30;418;9;9;1;1
109543;1;33;533;9;9;1;1
109559;0;22;294;9;9;0;0
109569;0;138;1994;10;10;0;0
109597;0;132;1924;7;7;0;0
109667;0;148;2138;10;10;1;1
109841;0;94;1531;9;9;0;0
109870;0;66;1031;10;10;0;0
109914;0;29;379;9;9;1;1
109917;0;140;2021;9;9;1;1
109920;0;141;2045;6;6;0;0
109931;0;110;1703;9;9;0;0
109991;0;74;1211;9;9;1;1
110044;0;44;748;8;8;0;0
110053;1;48;818;10;10;1;1
110055;0;32;468;8;8;0;0
110059;0;30;418;9;9;1;1
110149;0;66;1048;10;10;0;0
110167;0;138;2002;10;10;0;0
110177;0;5;86;9;9;0;0
110189;0;148;2135;9;9;0;0
110198;0;66;1038;9;9;1;1
110239;0;133;1936;9;9;1;1
110475;0;138;1996;12;12;1;1
110489;1;96;1569;9;9;0;0
110505;0;112;1720;9;9;0;0
110506;0;142;2069;7;7;0;0
110516;0;93;1518;9;9;0;0
110546;0;43;729;9;9;1;1
110554;0;88;1401;9;9;0;0
110617;0;27;349;9;9;1;1
110700;0;138;1995;12;12;0;0
110909;0;108;1679;9;9;1;1
110922;1;31;439;12;12;1;1
110926;0;32;481;8;8;1;1
110950;0;103;1626;12;12;1;1
110977;0;142;2068;12;12;1;1
110981;0;112;1725;10;10;1;1
111028;0;66;1042;12;12;0;0
111042;1;31;430;12;12;1;1
111135;1;66;1046;9;9;1;1
111155;0;112;1720;9;9;0;0
111160;0;32;471;9;9;1;1
111199;0;90;1466;12;12;1;1
111202;0;68;1086;9;9;1;1
111240;0;43;709;9;9;1;1
111241;0;88;1432;12;12;1;1
111257;0;66;1046;9;9;1;1
111268;0;112;1738;12;12;1;1
111280;1;43;735;9;9;0;0
111334;0;23;304;9;9;0;0
111347;0;37;601;9;9;1;1
111352;0;138;2000;12;12;1;1
111361;0;41;703;9;9;1;1
111368;0;37;601;9;9;1;1
111407;0;31;440;10;10;0;0
111421;0;32;471;9;9;1;1
111442;0;70;1125;10;10;1;1
111499;0;135;1963;9;9;0;0
111520;0;93;1518;9;9;0;0
111576;0;37;601;9;9;1;1
111604;0;48;800;12;12;1;1
111652;0;149;2145;12;12;0;0
111746;0;137;1990;12;12;0;0
111748;0;96;1569;9;9;0;0
111752;0;149;2147;9;9;0;0
111908;1;4;74;12;12;0;0
111945;0;48;800;12;12;1;1
112031;0;74;1209;9;9;0;0
112146;0;112;1732;9;9;1;1
112259;0;88;1397;12;12;1;1
112262;0;66;1035;10;10;0;0
112288;0;143;2082;9;9;1;1
112334;0;90;1471;12;12;0;0
112344;0;71;1149;9;9;1;1
112357;0;69;1088;9;9;0;0
112381;0;70;1112;10;10;1;1
112386;0;141;2041;9;9;0;0
112469;0;103;1631;10;10;1;1
112517;0;36;587;8;8;1;1
112530;0;70;1116;9;9;0;0
112556;0;138;1997;10;10;1;1
112736;0;41;701;9;9;1;1
112792;0;66;1047;7;7;1;1
112871;0;96;1569;9;9;0;0
112891;0;96;1572;9;9;0;0
112892;0;86;1367;9;9;1;1
112897;0;73;1192;9;9;1;1
112909;0;2;21;8;8;0;0
112947;0;104;1638;9;9;1;1
112951;1;135;1966;9;9;1;1
112965;0;48;819;10;10;1;1
112966;0;6;95;9;9;0;0
112967;0;84;1337;9;9;0;0
112969;0;32;476;9;9;0;0
112986;0;4;68;12;12;0;0
112987;0;85;1345;9;9;0;0
112988;0;90;1456;12;12;0;0
112997;0;88;1398;10;10;1;1
112999;0;29;387;12;12;0;0
113000;0;66;1050;12;12;0;0
113008;0;67;1071;9;9;0;0
113024;0;4;60;12;12;1;1
113025;0;141;2055;9;9;1;1
113031;0;88;1422;9;9;0;0
113034;1;29;376;12;12;0;0
113036;0;104;1635;9;9;1;1
113042;0;29;390;10;10;0;0
113044;0;133;1932;9;9;0;0
113050;0;4;63;10;10;0;0
113064;0;4;63;10;10;0;0
113066;0;93;1516;9;9;1;1
113096;0;2;31;9;9;0;0
113111;0;134;1958;9;9;1;1
113128;0;85;1350;9;9;0;0
113137;1;84;1337;9;9;0;0
113151;1;65;1008;9;9;0;0
113246;0;66;1038;9;9;1;1
113305;0;66;1038;9;9;1;1
113316;0;74;1209;9;9;0;0
113443;0;32;476;9;9;0;0
113949;0;6;92;12;12;1;1
114020;0;138;1995;12;12;0;0
114058;0;32;488;12;12;1;1
114094;1;86;1375;9;9;0;0
114111;0;149;2151;9;9;1;1
114123;1;94;1525;8;8;0;0
114174;0;145;2102;9;9;1;1
114302;0;2;23;9;9;1;1
114409;0;137;1991;10;10;0;0
114430;1;86;1378;9;9;1;1
115061;0;112;1733;10;10;1;1
115226;0;72;1183;9;9;0;0
115300;1;28;366;9;9;0;0
115352;0;67;1071;9;9;0;0
115392;0;29;391;10;10;0;0
115421;0;31;443;10;10;0;0
115502;0;150;2170;9;9;0;0
115594;0;106;1662;9;9;1;1
116142;0;2;23;9;9;1;1
116197;0;45;767;9;9;1;1
116278;0;76;1229;9;9;1;1
116279;0;29;376;12;12;0;0
116347;0;137;1990;12;12;0;0
116375;0;31;440;10;10;0;0
116381;0;103;1626;12;12;1;1
116382;1;134;1958;9;9;1;1
116386;0;137;1985;10;10;1;1
116433;0;43;710;9;9;0;0
116476;0;4;68;12;12;0;0
116538;0;137;1990;12;12;0;0
116923;0;145;2094;9;9;0;0
117285;0;48;806;9;9;1;1
117347;0;39;643;9;9;0;0
117561;1;88;1433;12;12;1;1
117619;0;93;1516;9;9;1;1
117623;0;88;1397;12;12;1;1
117652;1;139;2009;9;9;0;0
117673;0;40;650;10;10;0;0
117707;1;109;1695;9;9;1;1
117764;0;48;813;12;12;1;1
118328;0;87;1388;9;9;0;0
118394;0;117;1785;9;9;0;0
118422;0;137;1989;12;12;1;1
118459;0;66;1042;12;12;0;0
118883;0;138;1996;12;12;1;1
118902;0;28;366;9;9;0;0
118942;0;133;1936;9;9;1;1
118999;0;133;1932;9;9;0;0
119003;0;32;470;8;8;1;1
119171;0;141;2044;9;9;1;1
119179;0;119;1808;9;9;1;1
119309;1;93;1506;9;9;0;0
119316;1;4;68;12;12;0;0
119319;1;30;413;9;9;0;0
119320;1;91;1478;9;9;0;0
119327;1;29;406;10;10;0;0
119337;1;43;735;9;9;0;0
119340;1;96;1564;7;7;1;1
119378;1;87;1391;7;7;0;0
119388;1;140;2024;7;7;0;0
119389;1;111;1709;8;8;0;0
119409;1;118;1797;8;8;0;0
119425;1;33;506;8;8;0;0
119432;1;82;1302;8;8;0;0
119445;1;67;1053;8;8;0;0
119446;1;149;2152;8;8;0;0
119449;1;92;1498;8;8;0;0
119455;1;32;472;8;8;0;0
119481;1;141;2032;8;8;1;1
119482;0;94;1525;8;8;0;0
119509;1;94;1533;7;7;1;1
119521;1;103;1618;13;13;1;1
119526;1;83;1315;12;12;0;0
119543;1;149;2143;7;7;0;0
119546;1;117;1782;8;8;1;1
119557;1;88;1431;7;7;0;0
119561;1;48;799;13;13;1;1
119575;1;93;1513;8;8;1;1
119577;1;149;2167;12;12;1;1
119592;1;149;2167;12;12;1;1
119632;1;133;1928;8;8;1;1
119755;1;76;1243;8;8;1;1
119915;0;29;402;12;12;0;0
119926;0;138;1999;12;12;0;0
119959;0;74;1210;8;8;1;1
119982;1;132;1926;8;8;1;1
120237;0;4;60;12;12;1;1
120258;0;137;1989;12;12;1;1
120267;0;96;1569;9;9;0;0
120393;0;28;366;9;9;0;0
120421;0;38;620;9;9;0;0
120456;0;33;509;7;7;0;0
120457;0;28;356;8;8;0;0
120515;1;137;1985;10;10;1;1
120555;0;87;1388;9;9;0;0
120881;1;88;1397;12;12;1;1
120891;0;29;395;12;12;0;0
120972;0;90;1464;12;12;1;1
121051;0;88;1397;12;12;1;1
121462;0;31;442;13;13;1;1
121481;1;107;1668;8;8;1;1
121531;0;4;60;12;12;1;1
121587;0;42;2187;9;9;1;1
121593;0;86;1378;9;9;1;1
121600;0;149;2141;8;8;1;1
121605;0;4;62;12;12;1;1
121641;0;40;648;12;12;0;0
121840;0;29;400;12;12;0;0
121853;0;137;1989;12;12;1;1
121974;0;103;1626;12;12;1;1
122061;0;137;1989;12;12;1;1
122203;0;32;460;12;12;1;1
122345;0;108;1681;9;9;0;0
122346;1;90;1468;10;10;1;1
122457;0;91;1484;8;8;1;1
122559;0;103;1628;10;10;1;1
122564;0;138;2000;12;12;1;1
122582;0;86;1370;8;8;1;1
122634;0;141;2044;9;9;1;1
122654;1;33;506;8;8;0;0
122760;0;31;434;10;10;0;0
122885;0;142;2068;12;12;1;1
122942;1;29;376;12;12;0;0
122973;0;35;567;9;9;0;0
122983;0;103;1622;9;9;1;1
122986;0;93;1513;8;8;1;1
122993;0;83;1315;12;12;0;0
123000;0;32;463;12;12;1;1
123028;0;110;1703;9;9;0;0
123065;1;33;503;10;10;0;0
123067;1;23;304;9;9;0;0
123072;0;91;1477;9;9;1;1
123074;0;29;400;12;12;0;0
123085;0;88;1432;12;12;1;1
123111;0;4;74;12;12;0;0
123119;0;84;1337;9;9;0;0
123126;0;44;743;9;9;1;1
123130;0;112;1733;10;10;1;1
123192;0;141;2055;9;9;1;1
123196;0;93;1515;8;8;1;1
123242;0;76;1230;8;8;0;0
123296;0;95;1553;9;9;1;1
123301;1;145;2100;9;9;1;1
123303;0;108;1675;8;8;1;1
123366;0;29;378;10;10;0;0
123442;0;85;1351;8;8;0;0
123448;0;89;1449;10;10;0;0
123479;0;146;2107;9;9;1;1
123564;1;83;1319;9;9;1;1
123601;0;66;1046;9;9;1;1
123618;0;135;1963;9;9;0;0
123623;1;70;1113;12;12;1;1
123661;0;108;1681;9;9;0;0
123695;0;76;1232;9;9;0;0
123707;0;22;298;9;9;1;1
123876;0;2;23;9;9;1;1
124114;0;91;1477;9;9;1;1
124115;0;92;1492;9;9;1;1
124154;1;4;74;12;12;0;0
124178;1;48;806;9;9;1;1
124202;0;36;579;9;9;0;0
124301;0;4;62;12;12;1;1
124303;1;133;1943;7;7;1;1
124381;0;112;1725;10;10;1;1
124432;0;46;771;9;9;1;1
124435;0;25;328;9;9;0;0
124445;0;149;2167;12;12;1;1
124473;0;70;1120;10;10;1;1
124489;0;82;1306;9;9;0;0
124490;0;86;1380;7;7;0;0
124519;0;36;586;9;9;1;1
124574;0;103;1629;10;10;1;1
124625;0;48;800;12;12;1;1
124635;0;112;1725;10;10;1;1
124669;0;71;1141;9;9;0;0
124672;0;41;678;9;9;0;0
124699;0;76;1239;9;9;1;1
124700;0;97;1578;9;9;0;0
124703;0;90;1451;10;10;0;0
124709;0;31;444;12;12;1;1
124722;0;70;1112;10;10;1;1
124725;0;33;518;10;10;1;1
124726;0;72;1167;9;9;1;1
124739;0;137;1989;12;12;1;1
124765;0;76;1248;9;9;0;0
124776;0;39;646;9;9;1;1
124777;0;44;743;9;9;1;1
124782;0;44;743;9;9;1;1
124953;0;138;1997;10;10;1;1
124985;1;4;64;10;10;1;1
124986;1;46;771;9;9;1;1
125002;1;36;586;9;9;1;1
125003;0;27;349;9;9;1;1
125008;0;69;1106;9;9;1;1
125013;0;90;1455;10;10;1;1
125027;1;107;1664;9;9;1;1
125038;1;4;74;12;12;0;0
125135;0;27;349;9;9;1;1
125141;1;47;790;9;9;1;1
125277;0;39;643;9;9;0;0
125279;0;141;2035;9;9;1;1
125331;0;145;2100;9;9;1;1
125376;0;70;1112;10;10;1;1
125400;0;93;1516;9;9;1;1
125524;0;82;1294;9;9;0;0
125535;0;25;329;8;8;0;0
125538;0;106;1662;9;9;1;1
125543;0;48;806;9;9;1;1
125622;0;112;1725;10;10;1;1
125624;0;65;1009;8;8;0;0
125626;1;133;1944;9;9;0;0
125645;0;40;650;10;10;0;0
125648;0;28;361;9;9;1;1
125656;0;71;1140;7;7;1;1
125690;0;65;1015;9;9;1;1
125703;0;71;1160;9;9;1;1
125705;0;70;1120;10;10;1;1
125708;0;70;1108;8;8;0;0
125709;0;76;1230;8;8;0;0
125738;0;35;565;8;8;0;0
125743;0;90;1468;10;10;1;1
125766;0;134;1955;8;8;1;1
125800;0;135;1964;6;6;1;1
125818;0;140;2021;9;9;1;1
125842;1;6;93;10;10;1;1
125844;0;26;335;9;9;1;1
125850;0;134;1958;9;9;1;1
125868;0;39;643;9;9;0;0
125885;0;71;1157;9;9;0;0
125918;0;82;1306;9;9;0;0
125919;1;139;2009;9;9;0;0
125985;0;136;1974;9;9;0;0
126007;0;138;1994;10;10;0;0
126013;0;48;823;9;9;0;0
126055;0;143;2082;9;9;1;1
126112;0;41;684;9;9;0;0
126126;0;25;328;9;9;0;0
126133;0;32;476;9;9;0;0
126149;0;133;1941;9;9;1;1
126170;0;66;1025;10;10;0;0
126289;0;103;1631;10;10;1;1
126323;0;32;476;9;9;0;0
126528;1;85;1350;9;9;0;0
126605;0;70;1113;12;12;1;1
126606;0;117;1789;9;9;1;1
126607;0;135;1966;9;9;1;1
126609;0;91;1477;9;9;1;1
126648;0;112;1732;9;9;1;1
126649;0;48;806;9;9;1;1
126652;0;107;1668;8;8;1;1
126673;0;71;1141;9;9;0;0
126682;0;146;2107;9;9;1;1
126717;0;67;1071;9;9;0;0
126888;0;112;1738;12;12;1;1
126921;0;29;395;12;12;0;0
126936;0;112;1738;12;12;1;1
126962;0;48;813;12;12;1;1
127023;0;103;1626;12;12;1;1
127048;0;66;1039;9;9;1;1
127053;0;48;814;12;12;1;1
127139;0;94;1531;9;9;0;0
127265;0;25;328;9;9;0;0
127268;0;119;1808;9;9;1;1
127269;0;35;565;8;8;0;0
127287;0;133;1936;9;9;1;1
127289;0;133;1934;6;6;1;1
127290;1;133;1936;9;9;1;1
127305;0;27;349;9;9;1;1
127308;0;89;1438;9;9;0;0
127361;0;43;729;9;9;1;1
127407;0;48;804;10;10;1;1
127432;0;31;443;10;10;0;0
127454;0;90;1464;12;12;1;1
127532;0;72;1168;8;8;0;0
127566;0;67;1053;8;8;0;0
127623;0;132;1922;9;9;0;0
127624;0;25;328;9;9;0;0
127628;0;89;1449;10;10;0;0
127730;0;137;1989;12;12;1;1
127732;0;25;328;9;9;0;0
127764;0;66;1031;10;10;0;0
127780;0;40;651;10;10;0;0
128801;0;37;599;9;9;0;0
128820;0;136;1974;9;9;0;0
129027;0;90;1465;10;10;0;0
129042;0;40;650;10;10;0;0
129044;0;66;1032;10;10;0;0
129080;1;105;1645;9;9;1;1
129131;1;84;1327;9;9;1;1
129220;0;74;1209;9;9;0;0
129321;0;40;648;12;12;0;0
129328;0;93;1516;9;9;1;1
129522;0;138;1997;10;10;1;1
129523;0;4;63;10;10;0;0
129537;0;118;1794;9;9;0;0
129562;0;112;1720;9;9;0;0
129563;0;2;23;9;9;1;1
129602;0;31;430;12;12;1;1
129621;0;86;1367;9;9;1;1
129634;0;44;743;9;9;1;1
129931;0;138;2002;10;10;0;0
130025;0;29;376;12;12;0;0
130030;1;85;1363;9;9;0;0
130059;1;93;1516;9;9;1;1
130188;0;89;1441;10;10;0;0
130366;0;142;2068;12;12;1;1
130371;0;83;1319;9;9;1;1
130437;0;72;1167;9;9;1;1
130466;0;74;1201;8;8;0;0
130467;0;76;1239;9;9;1;1
130601;0;88;1398;10;10;1;1
130602;1;71;1149;9;9;1;1
130605;1;88;1398;10;10;1;1
130871;0;90;1468;10;10;1;1
130891;0;2;23;9;9;1;1
130905;0;93;1522;9;9;1;1
130910;0;66;1038;9;9;1;1
131076;0;85;1344;8;8;1;1
131089;1;41;677;9;9;1;1
131091;0;135;1966;9;9;1;1
131093;0;70;1112;10;10;1;1
131095;0;32;451;9;9;0;0
131107;0;141;2041;9;9;0;0
131114;0;91;1482;9;9;0;0
131120;1;90;1451;10;10;0;0
131136;0;86;1381;9;9;0;0
131145;0;41;688;9;9;0;0
131150;0;85;1358;9;9;1;1
131186;0;33;496;10;10;1;1
131253;0;38;630;8;8;0;0
131258;0;71;1131;9;9;0;0
131279;0;87;1385;8;8;0;0
131280;0;143;2082;9;9;1;1
131287;0;93;1518;9;9;0;0
131293;0;48;804;10;10;1;1
131341;0;41;701;9;9;1;1
131366;0;95;1555;7;7;1;1
131371;0;66;1035;10;10;0;0
131381;1;32;455;8;8;0;0
131408;0;104;1638;9;9;1;1
131414;1;29;392;9;9;1;1
131417;1;109;1688;7;7;1;1
131422;0;70;1112;10;10;1;1
131430;0;48;806;9;9;1;1
131437;1;40;662;9;9;1;1
131462;0;48;823;9;9;0;0
131465;0;27;354;8;8;0;0
131467;0;88;1398;10;10;1;1
131470;0;29;395;12;12;0;0
131472;0;36;579;9;9;0;0
131479;0;139;2007;8;8;0;0
131488;1;48;804;10;10;1;1
131490;0;38;630;8;8;0;0
131492;0;32;461;8;8;0;0
131508;0;42;2183;7;7;1;1
131515;0;88;1418;8;8;0;0
131518;0;66;1032;10;10;0;0
131568;0;108;1680;7;7;0;0
131581;0;33;498;7;7;0;0
131592;0;30;410;9;9;0;0
131597;0;27;347;8;8;1;1
131611;0;47;782;9;9;0;0
131645;0;40;648;12;12;0;0
131675;0;141;2044;9;9;1;1
131678;0;24;311;9;9;1;1
131688;1;97;1584;9;9;1;1
131733;0;103;1629;10;10;1;1
131742;0;32;454;9;9;0;0
131808;0;112;1725;10;10;1;1
131819;1;29;378;10;10;0;0
131842;1;31;430;12;12;1;1
131915;0;36;593;7;7;1;1
131926;0;48;806;9;9;1;1
131936;0;88;1407;10;10;1;1
131942;0;24;311;9;9;1;1
131947;0;31;450;12;12;1;1
131949;0;48;800;12;12;1;1
131954;0;27;352;9;9;0;0
131958;0;48;804;10;10;1;1
132032;0;44;743;9;9;1;1
132037;0;82;1296;9;9;0;0
132044;0;29;394;9;9;1;1
132053;0;105;1645;9;9;1;1
132064;0;26;335;9;9;1;1
132068;0;71;1164;9;9;1;1
132098;0;29;394;9;9;1;1
132106;1;27;349;9;9;1;1
132117;0;33;493;9;9;1;1
132169;0;85;1346;8;8;0;0
132185;0;67;1053;8;8;0;0
132253;0;6;92;12;12;1;1
132307;0;28;361;9;9;1;1
132311;0;29;378;10;10;0;0
132317;0;22;298;9;9;1;1
132326;0;27;349;9;9;1;1
132356;1;97;1584;9;9;1;1
132387;0;74;1211;9;9;1;1
132388;0;143;2076;8;8;1;1
132435;0;75;1225;8;8;1;1
132446;0;146;2105;8;8;1;1
132447;0;71;1146;8;8;0;0
132449;0;33;515;8;8;0;0
132472;0;43;709;9;9;1;1
132521;1;146;2107;9;9;1;1
132526;1;136;1974;9;9;0;0
132535;0;32;456;6;6;0;0
132550;0;72;1181;7;7;0;0
132576;0;35;569;9;9;1;1
132582;0;107;1665;7;7;0;0
132586;0;148;2138;10;10;1;1
132587;0;33;503;10;10;0;0
132588;0;72;1167;9;9;1;1
132623;0;2;31;9;9;0;0
132626;0;87;1393;7;7;1;1
132627;0;93;1522;9;9;1;1
132628;0;82;1299;8;8;0;0
132631;0;143;2082;9;9;1;1
132632;0;2;25;8;8;1;1
132634;0;141;2041;9;9;0;0
132640;0;85;1350;9;9;0;0
132648;0;95;1545;9;9;1;1
132657;0;149;2166;9;9;1;1
132659;0;149;2165;9;9;0;0
132662;0;141;2054;9;9;0;0
132675;0;65;1014;9;9;1;1
132676;0;103;1628;10;10;1;1
132678;0;45;767;9;9;1;1
132679;0;103;1621;9;9;1;1
132747;0;145;2099;7;7;1;1
132757;0;2;31;9;9;0;0
132758;0;140;2019;8;8;1;1
132783;0;137;1992;10;10;1;1
132814;0;88;1407;10;10;1;1
132825;1;117;1789;9;9;1;1
132830;0;82;1294;9;9;0;0
132845;1;65;1015;9;9;1;1
132847;1;41;678;9;9;0;0
132860;0;42;2187;9;9;1;1
132893;0;24;311;9;9;1;1
132908;0;145;2102;9;9;1;1
132914;0;65;1008;9;9;0;0
132921;0;66;1042;12;12;0;0
132938;1;111;1708;8;8;0;0
132940;0;146;2107;9;9;1;1
132941;0;66;1031;10;10;0;0
132946;0;67;1053;8;8;0;0
132968;0;4;74;12;12;0;0
133022;0;71;1141;9;9;0;0
133026;0;40;648;12;12;0;0
133027;0;72;1167;9;9;1;1
133034;0;94;1528;7;7;0;0
133048;0;118;1794;9;9;0;0
133056;0;85;1345;9;9;0;0
133079;0;137;1991;10;10;0;0
133081;0;88;1398;10;10;1;1
133093;0;33;511;10;10;1;1
133096;0;133;1930;8;8;1;1
133103;0;72;1180;9;9;1;1
133119;0;108;1679;9;9;1;1
133160;0;141;2049;8;8;1;1
133162;0;33;496;10;10;1;1
133167;0;74;1211;9;9;1;1
133186;0;85;1350;9;9;0;0
133188;0;5;86;9;9;0;0
133192;0;35;569;9;9;1;1
133197;0;141;2035;9;9;1;1
133216;0;32;458;7;7;1;1
133217;0;29;387;12;12;0;0
133222;0;66;1039;9;9;1;1
133230;0;85;1350;9;9;0;0
133232;1;33;514;10;10;0;0
133240;0;94;1532;6;6;1;1
133252;0;48;804;10;10;1;1
133253;0;87;1388;9;9;0;0
133275;0;72;1167;9;9;1;1
133280;0;150;2171;8;8;1;1
133285;0;91;1478;9;9;0;0
133299;0;118;1793;9;9;1;1
133307;0;148;2131;8;8;0;0
133344;0;136;1984;9;9;1;1
133370;0;73;1189;9;9;1;1
133380;0;95;1550;8;8;0;0
133383;0;140;2016;9;9;0;0
133395;0;33;498;7;7;0;0
133405;0;85;1363;9;9;0;0
133418;0;85;1349;7;7;1;1
133443;0;117;1785;9;9;0;0
133459;0;149;2163;8;8;0;0
133489;0;65;1008;9;9;0;0
133512;0;86;1371;7;7;0;0
133537;0;90;1471;12;12;0;0
133582;0;70;1116;9;9;0;0
133590;0;48;812;10;10;1;1
133599;0;138;1995;12;12;0;0
133612;0;27;352;9;9;0;0
133659;0;90;1468;10;10;1;1
133677;0;4;70;10;10;0;0
133698;0;88;1401;9;9;0;0
133705;0;40;660;10;10;0;0
133710;0;4;67;10;10;0;0
133716;0;33;498;7;7;0;0
133725;0;142;2058;9;9;0;0
133727;0;71;1149;9;9;1;1
133765;0;22;294;9;9;0;0
133770;0;65;1014;9;9;1;1
133806;0;43;721;8;8;1;1
133807;0;37;601;9;9;1;1
133815;0;110;1706;8;8;1;1
133820;0;143;2082;9;9;1;1
133822;0;31;440;10;10;0;0
133861;1;148;2138;10;10;1;1
133884;0;26;343;8;8;0;0
133885;0;145;2094;9;9;0;0
133887;0;82;1306;9;9;0;0
133898;0;93;1512;8;8;0;0
133914;0;31;434;10;10;0;0
133940;0;34;535;9;9;0;0
133942;0;107;1672;9;9;0;0
133967;0;90;1464;12;12;1;1
133974;0;145;2094;9;9;0;0
133975;0;31;443;10;10;0;0
133987;0;138;1995;12;12;0;0
133992;0;39;646;9;9;1;1
133995;0;137;1991;10;10;0;0
134003;0;140;2021;9;9;1;1
