ID_ALUNO;ID_SALA_ALOCADA;ID_ESCOLA;ETAPA_DESEJADA;ETAPA_OFERECIDA;DISTANCIA_KM;CUSTO_TOTAL
15959;786;378;4;4;3681.24;3.68
15960;503;12;7;7;10072.43;10.07
15961;15;482;8;8;4518.82;4.52
15962;5;380;6;6;5445.27;5.45
15963;527;76;8;8;16157.14;16.16
15964;186;192;1;1;9004.47;9.00
15965;42;69;13;13;5812.67;5.81
15966;165;255;11;11;18467.46;18.47
15967;920;96;11;11;14443.16;14.44
15968;196;136;10;10;10270.62;10.27
15969;891;185;13;13;7829.55;7.83
15970;895;459;13;13;5256.17;5.26
15971;759;28;7;7;13818.08;13.82
15972;165;255;11;11;18032.47;18.03
15973;672;331;8;8;4894.04;4.89
15974;604;427;3;3;4184.94;4.18
15975;272;57;10;10;10487.31;10.49
15976;621;473;6;6;8872.18;8.87
15977;827;203;1;1;5204.85;5.20
15978;780;126;13;13;7406.01;7.41
15979;317;204;8;8;11439.87;11.44
15980;59;71;11;11;5720.69;5.72
15981;145;299;10;10;4092.74;4.09
15982;319;278;2;2;20688.31;20.69
15983;223;354;6;6;1968.60;1.97
15984;-1;NA;13;NA;0.00;100.00
15985;163;101;1;1;3173.75;3.17
15986;660;195;12;12;14005.95;14.01
15987;84;421;3;3;12045.92;12.05
15988;97;24;4;4;11059.39;11.06
15989;595;307;4;4;11963.01;11.96
15990;468;477;3;3;2231.58;2.23
15991;295;405;12;12;5992.87;5.99
15992;0;217;8;8;2856.12;2.86
15993;150;397;4;4;7727.91;7.73
15994;513;138;13;13;3564.82;3.56
15995;723;34;8;8;5119.29;5.12
15996;894;10;3;3;5542.09;5.54
15997;499;400;10;10;1670.13;1.67
15998;350;68;8;8;2919.25;2.92
15999;568;172;13;13;12972.06;12.97
16000;253;198;12;12;2376.09;2.38
16001;871;297;10;10;7832.28;7.83
16002;101;219;3;3;12792.81;12.79
16003;203;109;1;1;8262.28;8.26
16004;240;448;13;13;8514.51;8.51
16005;742;388;7;7;7888.34;7.89
16006;147;117;10;10;13226.48;13.23
16007;411;98;6;6;2664.60;2.66
16008;939;222;7;7;16613.70;16.61
16009;501;132;2;2;814.91;0.81
16010;227;107;7;7;7123.45;7.12
16011;890;190;4;4;6019.10;6.02
16012;921;192;13;13;2641.57;2.64
16013;604;427;3;3;5564.04;5.56
16014;194;367;9;9;12198.41;12.20
16015;83;219;13;13;4916.87;4.92
16016;-1;NA;2;NA;0.00;100.00
16017;404;331;7;7;9010.66;9.01
16018;-1;NA;7;NA;0.00;100.00
16019;741;458;7;7;10360.99;10.36
16020;156;253;1;1;14336.14;14.34
16021;149;220;2;2;9003.96;9.00
16022;765;417;5;5;5273.09;5.27
16023;471;39;1;1;9729.47;9.73
16024;331;45;11;11;10258.62;10.26
16025;879;248;8;8;5261.94;5.26
16026;844;71;4;4;1410.48;1.41
16027;935;130;4;4;4819.77;4.82
16028;405;60;6;6;10550.75;10.55
16029;186;192;1;1;8289.91;8.29
16030;262;275;5;5;12296.69;12.30
16031;213;123;4;4;19671.25;19.67
16032;655;168;9;9;2906.12;2.91
16033;314;140;12;12;6842.02;6.84
16034;432;498;5;5;8610.59;8.61
16035;893;27;10;10;7325.29;7.33
16036;647;442;4;4;5790.92;5.79
16037;689;436;4;4;3460.80;3.46
16038;423;478;9;9;13149.38;13.15
16039;825;391;4;4;11053.47;11.05
16040;596;273;3;3;581.40;0.58
16041;221;464;6;6;9844.20;9.84
16042;70;461;1;1;9002.58;9.00
16043;52;72;4;4;8728.42;8.73
16044;252;89;1;1;1420.47;1.42
16045;211;307;8;8;10659.87;10.66
16046;-1;NA;1;NA;0.00;100.00
16047;413;417;5;5;11310.55;11.31
16048;919;231;13;13;8409.28;8.41
16049;169;415;9;9;16936.93;16.94
16050;610;350;3;3;9418.10;9.42
16051;285;155;9;9;15637.66;15.64
16052;253;198;12;12;8148.58;8.15
16053;137;376;6;6;18075.07;18.08
16054;262;275;5;5;3035.85;3.04
16055;626;86;8;8;5126.61;5.13
16056;658;25;9;9;6616.20;6.62
16057;759;28;7;7;5392.93;5.39
16058;908;61;13;13;5899.44;5.90
16059;497;168;13;13;7379.58;7.38
16060;178;265;9;9;3161.74;3.16
16061;832;260;5;5;8582.13;8.58
16062;906;22;9;9;11683.32;11.68
16063;908;61;13;13;6465.49;6.47
16064;340;187;1;1;7603.98;7.60
16065;749;377;2;2;11550.72;11.55
16066;441;398;9;9;7638.34;7.64
16067;17;313;6;6;6193.79;6.19
16068;552;33;7;7;3919.06;3.92
16069;943;209;1;1;12266.89;12.27
16070;710;276;12;12;10426.03;10.43
16071;635;340;8;8;10398.75;10.40
16072;3;94;8;8;8294.89;8.29
16073;537;442;9;9;16353.99;16.35
16074;680;85;8;8;12528.81;12.53
16075;-1;NA;8;NA;0.00;100.00
16076;926;19;4;4;9694.58;9.69
16077;756;222;7;7;15643.88;15.64
16078;962;85;3;3;10895.04;10.90
16079;200;259;7;7;5560.11;5.56
16080;202;284;11;11;11072.10;11.07
16081;2;71;12;12;14538.12;14.54
16082;778;109;2;2;13654.56;13.65
16083;481;229;5;5;10881.06;10.88
16084;305;450;7;7;8089.65;8.09
16085;559;250;9;9;6713.20;6.71
16086;469;50;10;10;8429.38;8.43
16087;867;81;2;2;4005.05;4.01
16088;258;203;6;6;7382.96;7.38
16089;571;477;8;8;2424.12;2.42
16090;902;240;4;4;20496.35;20.50
16091;60;192;13;13;7532.86;7.53
16092;736;124;1;1;4866.62;4.87
16093;525;107;8;8;11231.43;11.23
16094;140;278;8;8;6704.93;6.70
16095;616;436;5;5;11929.29;11.93
16096;-1;NA;11;NA;0.00;100.00
16097;-1;NA;7;NA;0.00;100.00
16098;961;245;5;5;11552.51;11.55
16099;533;346;6;6;6117.95;6.12
16100;602;237;10;10;11704.87;11.70
16101;894;10;3;3;10582.69;10.58
16102;883;324;5;5;4822.90;4.82
16103;1;379;12;12;8698.72;8.70
16104;790;266;3;3;5820.34;5.82
16105;334;203;12;12;15794.62;15.79
16106;833;48;10;10;10146.16;10.15
16107;540;374;6;6;10665.47;10.67
16108;261;164;9;9;4305.82;4.31
16109;324;51;2;2;7800.17;7.80
16110;511;420;5;5;2747.88;2.75
16111;542;18;7;7;9294.26;9.29
16112;802;205;5;5;3181.41;3.18
16113;402;217;2;2;10807.99;10.81
16114;345;164;1;1;8161.99;8.16
16115;587;34;5;5;4146.42;4.15
16116;760;299;12;12;6391.28;6.39
16117;357;432;9;9;11810.32;11.81
16118;42;69;13;13;9199.64;9.20
16119;51;361;5;5;7914.60;7.91
16120;-1;NA;4;NA;0.00;100.00
16121;742;388;7;7;9112.71;9.11
16122;882;463;8;8;4427.87;4.43
16123;576;67;12;12;8012.20;8.01
16124;231;9;2;2;5994.43;5.99
16125;627;246;6;6;1163.40;1.16
16126;912;463;10;10;3685.47;3.69
16127;96;374;6;6;10864.69;10.86
16128;87;443;3;3;15008.31;15.01
16129;548;185;11;11;11277.21;11.28
16130;968;155;4;4;4601.12;4.60
16131;203;109;1;1;5875.89;5.88
16132;635;340;8;8;11421.38;11.42
16133;530;376;9;9;9075.73;9.08
16134;598;47;3;3;13585.74;13.59
16135;370;220;2;2;10569.16;10.57
16136;285;155;9;9;4037.02;4.04
16137;34;224;9;9;5642.17;5.64
16138;924;154;2;2;7207.55;7.21
16139;303;109;4;4;17934.06;17.93
16140;908;61;13;13;10318.68;10.32
16141;203;109;1;1;9076.89;9.08
16142;875;489;7;7;17570.94;17.57
16143;203;109;1;1;11773.37;11.77
16144;522;495;10;10;8588.55;8.59
16145;517;236;4;4;9563.03;9.56
16146;54;229;1;1;12781.58;12.78
16147;-1;NA;7;NA;0.00;100.00
16148;736;124;1;1;5430.95;5.43
16149;874;188;3;3;7548.01;7.55
16150;834;273;3;3;6573.63;6.57
16151;98;326;9;9;16088.79;16.09
16152;778;109;2;2;3634.73;3.63
16153;290;324;9;9;8767.89;8.77
16154;943;209;1;1;5195.14;5.20
16155;36;429;2;2;5145.22;5.15
16156;698;120;8;8;4333.03;4.33
16157;537;442;9;9;18993.87;18.99
16158;-1;NA;13;NA;0.00;100.00
16159;409;442;12;12;7078.20;7.08
16160;689;436;4;4;3148.88;3.15
16161;616;436;5;5;11731.06;11.73
16162;268;262;11;11;7486.04;7.49
16163;639;202;8;8;3126.81;3.13
16164;339;0;12;12;5054.89;5.05
16165;945;225;5;5;15750.19;15.75
16166;605;224;3;3;11000.66;11.00
16167;699;125;13;13;4174.10;4.17
16168;139;330;3;3;15376.39;15.38
16169;735;75;10;10;4343.96;4.34
16170;92;231;13;13;12345.62;12.35
16171;308;494;5;5;6980.82;6.98
16172;938;300;1;1;3772.91;3.77
16173;587;34;5;5;6506.16;6.51
16174;889;69;2;2;9645.59;9.65
16175;625;243;8;8;17620.58;17.62
16176;550;119;10;10;5379.60;5.38
16177;248;382;7;7;19117.57;19.12
16178;392;140;7;7;10218.03;10.22
16179;673;470;9;9;16560.73;16.56
16180;167;477;9;9;3960.32;3.96
16181;335;313;2;2;5276.33;5.28
16182;812;407;12;12;19148.76;19.15
16183;951;212;2;2;8035.15;8.04
16184;598;47;3;3;8281.87;8.28
16185;643;311;13;13;3630.98;3.63
16186;311;125;1;1;6549.93;6.55
16187;171;484;13;13;10604.05;10.60
16188;-1;NA;2;NA;0.00;100.00
16189;244;78;10;10;18446.09;18.45
16190;890;190;4;4;2842.08;2.84
16191;635;340;8;8;14980.36;14.98
16192;25;217;2;2;14484.26;14.48
16193;315;198;2;2;14055.53;14.06
16194;173;196;11;11;7276.48;7.28
16195;85;482;8;8;2057.09;2.06
16196;733;467;5;5;15524.06;15.52
16197;537;442;9;9;6703.98;6.70
16198;-1;NA;5;NA;0.00;100.00
16199;791;313;2;2;9846.81;9.85
16200;292;428;4;4;7229.25;7.23
16201;933;382;1;1;5792.44;5.79
16202;564;77;2;2;10246.43;10.25
16203;910;299;3;3;18273.29;18.27
16204;-1;NA;10;NA;0.00;100.00
16205;576;67;12;12;12358.16;12.36
16206;426;466;11;11;9292.48;9.29
16207;400;70;5;5;12797.91;12.80
16208;681;362;12;12;3598.40;3.60
16209;683;98;6;6;2563.98;2.56
16210;226;453;2;2;19199.74;19.20
16211;49;157;12;12;7935.14;7.94
16212;224;37;11;11;11829.32;11.83
16213;960;25;7;7;10693.61;10.69
16214;599;49;2;2;7545.20;7.55
16215;301;94;3;3;4903.14;4.90
16216;291;235;4;4;11800.61;11.80
16217;874;188;3;3;11954.36;11.95
16218;149;220;2;2;2450.84;2.45
16219;853;200;9;9;20140.91;20.14
16220;277;64;8;8;6301.35;6.30
16221;803;9;8;8;6106.54;6.11
16222;652;158;2;2;1527.43;1.53
16223;593;205;7;7;8830.38;8.83
16224;469;50;10;10;7069.07;7.07
16225;846;403;9;9;16060.15;16.06
16226;848;245;10;10;8374.19;8.37
16227;842;184;7;7;6946.60;6.95
16228;854;457;5;5;8898.89;8.90
16229;499;400;10;10;3461.82;3.46
16230;614;276;2;2;14257.18;14.26
16231;359;116;12;12;8377.32;8.38
16232;262;275;5;5;8983.71;8.98
16233;672;331;8;8;7295.89;7.30
16234;748;262;4;4;4864.56;4.86
16235;794;235;7;7;10218.56;10.22
16236;820;421;1;1;18411.84;18.41
16237;884;165;10;10;7850.67;7.85
16238;776;322;12;12;1305.92;1.31
16239;712;82;10;10;6794.82;6.79
16240;85;482;8;8;1478.79;1.48
16241;858;166;10;10;16769.76;16.77
16242;843;484;4;4;9981.81;9.98
16243;667;8;2;2;6544.59;6.54
16244;634;324;3;3;9607.97;9.61
16245;136;462;7;7;9861.92;9.86
16246;347;361;8;8;1179.08;1.18
16247;109;56;5;5;4555.93;4.56
16248;620;65;5;5;11529.79;11.53
16249;637;73;10;10;7916.99;7.92
16250;372;429;4;4;10418.14;10.42
16251;116;455;9;9;9664.36;9.66
16252;188;151;7;7;13344.51;13.34
16253;698;120;8;8;8291.47;8.29
16254;84;421;3;3;17445.10;17.45
16255;274;177;10;10;8929.57;8.93
16256;548;185;11;11;13173.05;13.17
16257;110;157;4;4;11359.18;11.36
16258;94;470;9;9;2656.56;2.66
16259;210;483;10;10;1757.03;1.76
16260;210;483;10;10;7891.21;7.89
16261;939;222;7;7;1461.89;1.46
16262;666;261;13;13;13564.92;13.56
16263;646;343;5;5;4743.38;4.74
16264;295;405;12;12;4565.65;4.57
16265;170;131;4;4;1660.76;1.66
16266;333;325;13;13;10424.34;10.42
16267;16;44;1;1;8892.68;8.89
16268;285;155;9;9;5334.67;5.33
16269;188;151;7;7;8597.46;8.60
16270;-1;NA;4;NA;0.00;100.00
16271;824;47;8;8;4106.98;4.11
16272;535;267;6;6;14439.66;14.44
16273;775;305;12;12;10031.38;10.03
16274;461;364;11;11;6910.16;6.91
16275;-1;NA;1;NA;0.00;100.00
16276;100;128;12;12;4731.74;4.73
16277;529;199;1;1;12298.27;12.30
16278;815;403;9;9;7930.96;7.93
16279;596;273;3;3;7735.69;7.74
16280;309;391;12;12;3319.67;3.32
16281;574;470;3;3;7808.60;7.81
16282;407;261;7;7;7785.09;7.79
16283;110;157;4;4;3232.98;3.23
16284;237;221;12;12;6514.47;6.51
16285;94;470;9;9;12946.01;12.95
16286;373;252;7;7;17076.62;17.08
16287;323;489;5;5;18550.59;18.55
16288;137;376;6;6;8612.36;8.61
16289;885;129;5;5;1797.18;1.80
16290;175;498;6;6;9410.34;9.41
16291;910;299;3;3;5046.00;5.05
16292;722;136;11;11;6843.98;6.84
16293;70;461;1;1;17357.68;17.36
16294;444;163;3;3;5141.96;5.14
16295;383;43;2;2;8757.44;8.76
16296;151;148;5;5;10086.01;10.09
16297;978;147;4;4;1354.06;1.35
16298;334;203;12;12;18077.03;18.08
16299;863;31;6;6;4498.87;4.50
16300;51;361;5;5;13607.26;13.61
16301;486;317;7;7;9537.85;9.54
16302;198;278;1;1;19604.72;19.60
16303;904;118;12;12;7944.78;7.94
16304;846;403;9;9;5325.55;5.33
16305;436;49;12;12;17351.83;17.35
16306;905;191;11;11;5895.19;5.90
16307;214;357;12;12;6873.15;6.87
16308;671;387;11;11;13715.34;13.72
16309;544;224;8;8;13320.70;13.32
16310;169;415;9;9;12480.50;12.48
16311;502;47;11;11;12140.91;12.14
16312;970;67;5;5;8814.21;8.81
16313;431;40;1;1;2297.25;2.30
16314;610;350;3;3;5334.67;5.33
16315;299;434;9;9;269.64;0.27
16316;853;200;9;9;521.30;0.52
16317;388;186;6;6;7683.48;7.68
16318;673;470;9;9;8345.31;8.35
16319;609;299;2;2;7623.40;7.62
16320;376;465;2;2;5819.26;5.82
16321;872;127;10;10;5408.95;5.41
16322;341;34;8;8;4311.50;4.31
16323;340;187;1;1;13884.37;13.88
16324;889;69;2;2;13625.60;13.63
16325;-1;NA;1;NA;0.00;100.00
16326;825;391;4;4;7752.32;7.75
16327;696;310;10;10;15106.75;15.11
16328;466;181;2;2;10758.37;10.76
16329;17;313;6;6;8600.46;8.60
16330;-1;NA;4;NA;0.00;100.00
16331;279;194;5;5;14300.59;14.30
16332;697;249;2;2;8494.54;8.49
16333;683;98;6;6;6692.87;6.69
16334;382;77;11;11;8521.79;8.52
16335;645;491;11;11;13210.69;13.21
16336;267;351;6;6;2635.77;2.64
16337;93;143;10;10;10637.51;10.64
16338;187;356;8;8;6904.40;6.90
16339;200;259;7;7;8415.47;8.42
16340;162;84;1;1;4718.90;4.72
16341;470;15;13;13;4569.62;4.57
16342;389;339;11;11;5210.21;5.21
16343;278;76;6;6;17824.83;17.82
16344;100;128;12;12;5210.75;5.21
16345;441;398;9;9;6463.36;6.46
16346;849;35;13;13;10851.89;10.85
16347;201;69;13;13;7215.01;7.22
16348;138;40;9;9;5747.41;5.75
16349;226;453;2;2;11145.58;11.15
16350;974;281;3;3;17428.55;17.43
16351;942;474;1;1;7999.31;8.00
16352;860;223;8;8;5089.38;5.09
16353;666;261;13;13;13431.54;13.43
16354;560;419;8;8;8310.77;8.31
16355;842;184;7;7;3637.43;3.64
16356;616;436;5;5;11722.06;11.72
16357;-1;NA;5;NA;0.00;100.00
16358;278;76;6;6;17518.06;17.52
16359;-1;NA;4;NA;0.00;100.00
16360;160;315;6;6;3855.70;3.86
16361;-1;NA;3;NA;0.00;100.00
16362;702;127;8;8;2785.93;2.79
16363;87;443;3;3;7235.17;7.24
16364;779;45;7;7;14740.87;14.74
16365;935;130;4;4;5096.48;5.10
16366;175;498;6;6;9653.62;9.65
16367;570;115;9;9;21580.38;21.58
16368;660;195;12;12;8596.97;8.60
16369;399;11;3;3;4363.68;4.36
16370;140;278;8;8;21168.15;21.17
16371;95;424;6;6;19973.71;19.97
16372;730;266;11;11;4896.27;4.90
16373;421;479;5;5;15872.32;15.87
16374;-1;NA;5;NA;0.00;100.00
16375;391;214;4;4;9400.32;9.40
16376;799;454;7;7;14446.05;14.45
16377;739;98;13;13;1977.98;1.98
16378;354;353;4;4;1382.11;1.38
16379;69;481;9;9;4430.71;4.43
16380;388;186;6;6;3423.84;3.42
16381;495;197;6;6;5202.95;5.20
16382;273;455;4;4;17177.77;17.18
16383;314;140;12;12;12004.77;12.00
16384;272;57;10;10;7067.89;7.07
16385;223;354;6;6;9910.98;9.91
16386;86;410;1;1;17098.81;17.10
16387;346;68;7;7;5172.51;5.17
16388;321;474;8;8;4458.03;4.46
16389;179;51;8;8;12018.32;12.02
16390;18;466;8;8;13417.36;13.42
16391;603;327;1;1;7268.86;7.27
16392;604;427;3;3;2295.64;2.30
16393;719;324;11;11;3472.08;3.47
16394;95;424;6;6;18786.04;18.79
16395;3;94;8;8;18032.94;18.03
16396;867;81;2;2;6076.81;6.08
16397;76;192;8;8;10397.75;10.40
16398;221;464;6;6;4389.79;4.39
16399;401;488;10;10;6128.98;6.13
16400;835;424;11;11;10451.32;10.45
16401;894;10;3;3;9967.78;9.97
16402;564;77;2;2;6508.85;6.51
16403;416;303;12;12;11193.50;11.19
16404;434;217;13;13;19787.86;19.79
16405;-1;NA;1;NA;0.00;100.00
16406;246;328;3;3;1217.26;1.22
16407;660;195;12;12;7094.26;7.09
16408;713;492;9;9;13026.81;13.03
16409;809;56;7;7;12450.32;12.45
16410;305;450;7;7;3518.78;3.52
16411;186;192;1;1;2929.58;2.93
16412;-1;NA;4;NA;0.00;100.00
16413;656;136;2;2;14117.76;14.12
16414;379;467;4;4;7112.85;7.11
16415;718;345;3;3;8067.65;8.07
16416;298;156;10;10;5452.40;5.45
16417;23;174;12;12;3424.52;3.42
16418;342;370;10;10;854.97;0.85
16419;496;55;10;10;2483.41;2.48
16420;608;469;2;2;7382.68;7.38
16421;641;333;1;1;7523.69;7.52
16422;57;85;11;11;5915.07;5.92
16423;49;157;12;12;2030.24;2.03
16424;522;495;10;10;11854.48;11.85
16425;435;78;10;10;16001.27;16.00
16426;8;388;2;2;3382.57;3.38
16427;17;313;6;6;4606.35;4.61
16428;483;43;12;12;13074.74;13.07
16429;946;41;11;11;8524.15;8.52
16430;830;124;1;1;6601.83;6.60
16431;456;251;2;2;11483.01;11.48
16432;421;479;5;5;17006.01;17.01
16433;556;238;1;1;6080.03;6.08
16434;200;259;7;7;6896.79;6.90
16435;940;47;13;13;17070.53;17.07
16436;38;443;2;2;8462.66;8.46
16437;246;328;3;3;4112.85;4.11
16438;980;94;2;2;12507.18;12.51
16439;516;1;9;9;15020.70;15.02
16440;929;220;4;4;6411.27;6.41
16441;338;225;7;7;4187.75;4.19
16442;118;417;9;9;3171.95;3.17
16443;138;40;9;9;10635.81;10.64
16444;570;115;9;9;12463.00;12.46
16445;928;245;4;4;14481.87;14.48
16446;525;107;8;8;7748.58;7.75
16447;883;324;5;5;4695.52;4.70
16448;293;269;6;6;6141.42;6.14
16449;398;115;5;5;19155.15;19.16
16450;859;121;10;10;13237.46;13.24
16451;387;100;3;3;8643.68;8.64
16452;110;157;4;4;10898.22;10.90
16453;-1;NA;10;NA;0.00;100.00
16454;221;464;6;6;10390.58;10.39
16455;404;331;7;7;5097.64;5.10
16456;646;343;5;5;21580.27;21.58
16457;936;391;1;1;3349.32;3.35
16458;980;94;2;2;5368.54;5.37
16459;-1;NA;3;NA;0.00;100.00
16460;965;94;2;2;8012.65;8.01
16461;244;78;10;10;2048.01;2.05
16462;137;376;6;6;19076.04;19.08
16463;496;55;10;10;19261.84;19.26
16464;495;197;6;6;4750.82;4.75
16465;825;391;4;4;8433.43;8.43
16466;831;152;5;5;3345.29;3.35
16467;1;379;12;12;12951.28;12.95
16468;363;326;1;1;7278.45;7.28
16469;925;169;12;12;13623.94;13.62
16470;512;348;2;2;10881.93;10.88
16471;46;456;5;5;7623.20;7.62
16472;108;257;4;4;7357.58;7.36
16473;402;217;2;2;3923.33;3.92
16474;174;8;12;12;16043.45;16.04
16475;698;120;8;8;7710.35;7.71
16476;85;482;8;8;3095.25;3.10
16477;728;235;11;11;9957.71;9.96
16478;117;407;4;4;5080.96;5.08
16479;106;9;12;12;3157.65;3.16
16480;801;421;12;12;8517.96;8.52
16481;290;324;9;9;4299.94;4.30
16482;700;241;3;3;18435.26;18.44
16483;252;89;1;1;1289.28;1.29
16484;551;418;10;10;4469.97;4.47
16485;124;89;3;3;7481.96;7.48
16486;-1;NA;5;NA;0.00;100.00
16487;560;419;8;8;10301.87;10.30
16488;43;249;6;6;7827.46;7.83
16489;580;192;4;4;12116.77;12.12
16490;235;204;10;10;9442.77;9.44
16491;715;414;13;13;17925.44;17.93
16492;97;24;4;4;12534.35;12.53
16493;765;417;5;5;2936.87;2.94
16494;835;424;11;11;10085.13;10.09
16495;519;98;8;8;8986.64;8.99
16496;528;364;3;3;6931.89;6.93
16497;781;398;7;7;2909.08;2.91
16498;746;288;1;1;13507.17;13.51
16499;-1;NA;13;NA;0.00;100.00
16500;915;199;5;5;918.02;0.92
16501;101;219;3;3;6404.85;6.40
16502;862;288;11;11;5140.20;5.14
16503;109;56;5;5;8700.47;8.70
16504;501;132;2;2;12503.53;12.50
16505;144;114;13;13;15574.24;15.57
16506;219;193;6;6;3195.87;3.20
16507;724;312;6;6;1699.87;1.70
16508;327;173;1;1;8210.77;8.21
16509;330;402;3;3;6659.74;6.66
16510;-1;NA;5;NA;0.00;100.00
16511;788;142;10;10;9133.13;9.13
16512;622;460;4;4;5945.02;5.95
16513;84;421;3;3;11461.21;11.46
16514;470;15;13;13;2378.40;2.38
16515;670;198;5;5;6438.18;6.44
16516;835;424;11;11;11013.37;11.01
16517;52;72;4;4;3455.17;3.46
16518;792;470;9;9;15298.40;15.30
16519;299;434;9;9;16653.65;16.65
16520;128;232;1;1;12447.66;12.45
16521;796;155;1;1;5551.02;5.55
16522;642;344;1;1;20336.13;20.34
16523;194;367;9;9;6655.37;6.66
16524;401;488;10;10;9576.63;9.58
16525;178;265;9;9;9072.07;9.07
16526;270;363;11;11;14745.50;14.75
16527;534;448;10;10;3747.88;3.75
16528;107;119;9;9;7944.23;7.94
16529;724;312;6;6;3734.48;3.73
16530;943;209;1;1;2201.80;2.20
16531;967;178;13;13;3426.15;3.43
16532;180;188;4;4;5760.13;5.76
16533;246;328;3;3;5310.93;5.31
16534;257;462;5;5;5014.72;5.01
16535;775;305;12;12;2992.06;2.99
16536;517;236;4;4;7976.49;7.98
16537;238;162;2;2;4655.00;4.65
16538;444;163;3;3;11010.20;11.01
16539;456;251;2;2;4585.24;4.59
16540;290;324;9;9;9524.91;9.52
16541;32;158;8;8;2796.23;2.80
16542;766;414;9;9;5556.94;5.56
16543;809;56;7;7;7742.22;7.74
16544;361;125;4;4;12860.38;12.86
16545;849;35;13;13;13946.54;13.95
16546;267;351;6;6;12887.33;12.89
16547;133;216;7;7;8886.86;8.89
16548;963;3;3;3;11365.64;11.37
16549;727;498;2;2;11607.46;11.61
16550;396;441;11;11;14563.04;14.56
16551;476;17;10;10;20822.31;20.82
16552;816;292;3;3;6415.88;6.42
16553;221;464;6;6;3066.71;3.07
16554;560;419;8;8;3496.67;3.50
16555;546;90;4;4;2716.62;2.72
16556;738;415;13;13;9675.22;9.68
16557;355;198;1;1;9878.95;9.88
16558;240;448;13;13;4051.01;4.05
16559;565;232;13;13;5187.04;5.19
16560;336;178;12;12;6112.84;6.11
16561;555;330;12;12;3945.08;3.95
16562;541;322;3;3;2163.08;2.16
16563;904;118;12;12;3054.34;3.05
16564;960;25;7;7;7830.13;7.83
16565;170;131;4;4;7508.00;7.51
16566;191;261;1;1;8702.74;8.70
16567;119;130;11;11;8953.14;8.95
16568;495;197;6;6;4639.38;4.64
16569;277;64;8;8;10229.79;10.23
16570;859;121;10;10;6087.39;6.09
16571;-1;NA;1;NA;0.00;100.00
16572;416;303;12;12;12482.94;12.48
16573;570;115;9;9;9496.92;9.50
16574;920;96;11;11;7415.12;7.42
16575;128;232;1;1;14395.72;14.40
16576;823;162;13;13;6505.05;6.51
16577;123;362;10;10;10295.16;10.30
16578;68;15;6;6;4506.93;4.51
16579;139;330;3;3;12151.81;12.15
16580;395;89;5;5;2839.56;2.84
16581;465;417;10;10;3601.03;3.60
16582;278;76;6;6;9955.99;9.96
16583;402;217;2;2;17063.88;17.06
16584;647;442;4;4;12962.89;12.96
16585;976;497;5;5;7552.72;7.55
16586;531;184;6;6;10687.06;10.69
16587;644;156;7;7;15061.88;15.06
16588;816;292;3;3;9240.51;9.24
16589;373;252;7;7;17055.71;17.06
16590;791;313;2;2;7532.20;7.53
16591;951;212;2;2;16951.25;16.95
16592;319;278;2;2;1196.60;1.20
16593;-1;NA;12;NA;0.00;100.00
16594;938;300;1;1;6121.03;6.12
16595;875;489;7;7;8413.53;8.41
16596;881;237;12;12;7688.88;7.69
16597;333;325;13;13;5242.12;5.24
16598;915;199;5;5;9477.39;9.48
16599;60;192;13;13;16981.77;16.98
16600;750;303;2;2;12595.76;12.60
16601;317;204;8;8;6671.44;6.67
16602;524;402;1;1;10111.71;10.11
16603;340;187;1;1;6670.74;6.67
16604;400;70;5;5;3970.52;3.97
16605;368;353;12;12;7455.31;7.46
16606;921;192;13;13;3250.83;3.25
16607;232;373;8;8;13568.09;13.57
16608;782;181;3;3;5037.94;5.04
16609;294;366;4;4;4644.60;4.64
16610;50;233;6;6;3777.13;3.78
16611;558;211;11;11;6789.09;6.79
16612;628;189;9;9;2456.69;2.46
16613;-1;NA;13;NA;0.00;100.00
16614;979;232;4;4;6011.67;6.01
16615;521;457;2;2;18668.89;18.67
16616;776;322;12;12;3068.36;3.07
16617;470;15;13;13;11783.11;11.78
16618;247;65;5;5;13529.83;13.53
16619;237;221;12;12;12504.56;12.50
16620;859;121;10;10;15882.87;15.88
16621;468;477;3;3;6527.01;6.53
16622;961;245;5;5;16586.49;16.59
16623;-1;NA;2;NA;0.00;100.00
16624;138;40;9;9;11993.51;11.99
16625;167;477;9;9;2203.97;2.20
16626;72;30;8;8;3719.96;3.72
16627;164;485;6;6;6118.11;6.12
16628;410;203;2;2;4094.54;4.09
16629;409;442;12;12;12921.09;12.92
16630;295;405;12;12;4907.63;4.91
16631;485;450;13;13;16813.61;16.81
16632;463;429;3;3;420.22;0.42
16633;907;19;11;11;4544.94;4.54
16634;563;392;3;3;9716.96;9.72
16635;64;173;6;6;5893.76;5.89
16636;274;177;10;10;20255.53;20.26
16637;200;259;7;7;11606.06;11.61
16638;486;317;7;7;7638.05;7.64
16639;113;467;10;10;13203.30;13.20
16640;162;84;1;1;7124.47;7.12
16641;354;353;4;4;8208.03;8.21
16642;106;9;12;12;15134.29;15.13
16643;387;100;3;3;8517.67;8.52
16644;720;299;13;13;21193.85;21.19
16645;205;52;8;8;11708.87;11.71
16646;171;484;13;13;17288.47;17.29
16647;783;373;6;6;7711.59;7.71
16648;560;419;8;8;15712.11;15.71
16649;-1;NA;8;NA;0.00;100.00
16650;928;245;4;4;16498.81;16.50
